Male_EDL1,Male_EDL2,Male_EDL3,Male_EDL4,Male_EDL5,Male_EDL6,Female_EDL1,Female_EDL2,Female_EDL3,Female_EDL4,Female_EDL5,Female_EDL6,Male_SOL1,Male_SOL2,Male_SOL3,Male_SOL4,Male_SOL5,Male_SOL6,Female_SOL1,Female_SOL2,Female_SOL3,Female_SOL4,Female_SOL5,Female_SOL6,gene_id_go,transcript
2.621635594776375,2.3334204742628004,1.335242683686965,1.2738306000635817,1.6562781095371508,0.8983257054012318,0.7700429733461182,0.32962599142466464,0.4568762475916362,0.6594541910321613,0.618132787558076,0.537338480604435,3.2043482606381133,2.066211819928136,0.925650120692785,0.737968960384835,0.9986872209135917,0.9613345286797582,0.7651012700190803,1.1389527058115945,0.3426571856937271,0.6594541910321613,0.5920746658493036,1.6551568004625536,Pdgfa,ENSRNOT00000001775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pudp,NM_001106146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mat1a,ENSRNOT00000015190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000061942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000071014
0,0.17442879952771714,0.14417376419978795,0,0.10273660231396715,0.11386645127123966,0.13205529981752603,0,0,0.1922535763273656,0,0,0.08812997362541682,0,0.10379186334996429,0.19558484712460034,0.10783395232674683,0,0.3345799998258043,0,0.33298784712035917,0.0961267881636828,0.4315253186282623,0.11488931683734784,NA,ENSRNOT00000009519
31.39399609491632,32.51357621788107,35.19485846808881,36.32944883617067,35.575975459885285,32.85838075955071,33.95310687371635,34.267878773341806,21.584208126134538,23.765794742437663,35.47735916365742,37.43341054594077,22.980102765129836,22.772264257242128,23.852997745610228,22.75388914399021,22.847596762930465,20.739200936634397,23.25307987785225,21.43669834810319,20.833954902498842,22.341346477118055,22.07234197686507,25.895609525334702,Tspan31,NM_001008378
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000038403
12.993274336389653,11.40565946485267,14.802836252818631,14.260608472618069,12.170270421744966,9.651193591664734,10.838000634372396,14.669072630622237,8.376380310678135,6.823749122334985,13.500382277851784,13.037991928773447,7.459930776951455,7.503329490332928,9.076192628687725,10.544375376364673,9.127811874558587,8.001913978207906,5.806588326360744,6.295457622004578,6.139364797440651,5.844315100044001,4.7229397987722095,5.6729322684100145,Tlr3,ENSRNOT00000035781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014300013967717394,0,0,0,0,0,0.014056451035153615,0,0,Slc22a25,ENSRNOT00000024234
0.2670094663071687,0.3988618894258402,1.2820829442871413,2.0094046060862194,2.0099153399094796,1.5260898034769843,1.1743180081235889,1.0173299796952346,1.6074735123632462,0.36024527468097023,0.14568296613931955,2.620266254660892,0.2575036097124429,0.27899299100511193,0.5274182402458276,0.1739262327312023,0.4657643943214083,0.5531302458328922,1.5939074096893884,0.6046088939403823,0.3172645090190618,0.3236101620015495,0.10963977176372589,0.8684172828058445,Col11a2,NM_212528
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03506105839703887,0.033034437986192544,0.03642648255541582,0,0,0,0,0.06494356733846665,0,0.03880979603620865,NA,ENSRNOT00000004369
5.335906172084878,5.734664452817211,7.915998968394713,7.7814583911463115,6.223796975677125,7.791179963804292,8.749232062877201,8.793858734285767,6.168434476589859,4.908959529058216,10.197913296993654,7.799434437606301,1.7502262576682115,2.3666031373102565,2.5462687324079982,2.8886975235581698,3.311287881779203,2.5891761407093896,3.685254673577997,2.364328371905229,4.2790040963731455,3.9143337421248523,3.798851695712245,2.665127808065311,Ccdc126,ENSRNOT00000012490
9.984739648658318,13.800157581239388,11.459299595205238,9.773532024346578,10.83751693246872,9.592586505350365,15.139525913382533,9.679569447795021,8.375031550248103,6.337661498698621,12.481142092398867,11.858241068739476,11.943660960514338,11.39953620678052,11.138918637075529,12.859135137840363,12.836628917965939,10.632035183952006,12.00986580770067,10.540462831690506,10.245184226517097,9.365655325854629,5.729627595449384,9.384186117720345,Lrrc58,ENSRNOT00000034334
9.842602890224965,8.846626606933889,11.97427701006289,12.968528890616792,12.72916216621645,14.088781633518364,12.990531348641312,17.66356010598734,10.616630090178692,8.703607650861754,17.203123031210875,15.063622610479035,7.1845967062427825,8.393811085897838,12.983562987177208,16.77679441485901,15.049172383250088,14.599244027281232,16.285805772700606,16.953523842472453,18.607438859121018,18.012541397742087,17.699726914181646,13.530971607855063,Trnt1,ENSRNOT00000008526
0.5732227034610249,0,0,0,0,0,0,0,0,0,0.3686051579485929,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000072721
6.874126061861756,6.798226999702858,5.9072174423484825,5.70425153192899,4.953764762203014,5.14905146270699,5.641632828556014,4.441563177246953,3.2444856855573927,3.2421348314558713,3.7654734443182107,4.239871708051959,5.724662133447433,5.486739224955126,4.071138084842684,3.371608712956924,3.529227793334997,3.6510016756761328,3.845126924633896,3.1799840583279004,1.6083775193361434,2.0653599667052216,1.6710554143046854,3.3295880797647244,Cuedc2,NM_001079886
0.30169615971632885,0.08262416819733968,0.34146417836791876,0.0651518296328816,0.04866470635924759,0,0.18765753131964225,0.0758662996136133,0,0.13660122528523344,0.1552021717678286,0.24734628472267642,0.3757119928241454,0.4755566887136186,0.14749370054994926,0.13896818085168972,0.2553962028791372,0.09482551473371766,0.10565684205025397,0,0,0.09106748352348895,0,0.21768502137602747,Nkg7,NM_133540
58.28179530624377,66.5483789502486,45.52756736448086,53.72688976910683,52.94508466206316,42.40658934680961,51.932182036935785,45.546992679985905,32.99837176300342,41.160027892738654,53.41569528011566,45.935834610874664,20.691385112054384,23.165942881045336,22.266739205850495,23.505259372099385,24.14660056394904,22.03147149383929,19.01650890314272,17.215753554770185,15.310202101294776,17.744796123737228,19.31310325491163,21.511775780871236,Anapc16,ENSRNOT00000000702
8.285781662467723,6.926040847038366,4.896129075865638,6.072222562508417,4.642956027449598,5.651616123220754,4.415593383808694,4.727828404532111,3.1315125249577385,2.6617886303679623,2.610549867765847,3.853525203625194,4.558396507270695,5.278038377034234,4.148374999987446,4.572792648978821,5.408539684910835,4.863428300240582,3.641765720287779,4.308080082673398,3.276489956668745,3.6913483836234953,2.8463672450915336,4.65194545507962,Palld,ENSRNOT00000064850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000069153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000048766
3.2155912622476834,3.036687908876319,2.635466528999232,2.5741161566179613,2.45929068751569,1.5610913474803116,2.1553067068663574,1.35930395888018,1.594200884659129,1.2551269749869463,1.3547353646193536,1.9601872667530236,4.737100240363078,3.495629131546046,3.1847430816501996,2.9580941386357944,2.2293133149415536,2.3524588836530573,3.0337564751044424,2.890330182623782,1.449273531508299,2.175553423310707,1.7138039208733835,2.975216609083235,NA,ENSRNOT00000014943
0.013199206987589387,0,0.014939057803596445,0.01425196273219285,0.010645404516085411,0.02359732378318453,0,0,0,0,0,0,0.018263777428951508,0.026007006414026014,0,0,0.022347167751924506,0,0.011556217099246527,0,0,0,0,0,Arhgef19,NM_001108692
2.3226467426231734,1.6467377068047655,1.7347450472031294,1.8077239781291903,1.66406127401296,1.949725988589077,1.3567032981742795,1.2600418958842776,1.099251262212704,0.827434160407959,1.2130395011824413,1.8486469935682213,2.7244332590979736,2.6250519618059407,1.8252526018105868,1.5206195068316135,1.6667791563609748,1.954766224269578,2.105789499393358,1.6390804855427719,1.345812292989385,1.5125140566597102,1.477794590189735,1.8077344515102771,Cherp,NM_001106064
0,0,0.12030393568988926,0,0.08572723106993284,0,0,0,0,0,0,0,0,0,0.08660778001387748,0,0,0.08352181099062547,0,0.09235657702754799,0,0,0,0,NA,ENSRNOT00000007194
17.527663250599037,18.601846202353364,14.300348343599047,12.803561230950558,12.557937656904754,14.638747204017195,17.156138323573987,13.353103596427852,10.006354468696316,8.1663527484327,11.881732790108618,10.913249256906372,17.24397525782005,15.453105162017323,15.782443087298754,15.245797916030561,14.789043051741036,15.98901011821794,17.437357647825177,14.004193939239915,14.370027846022529,15.420506519646855,10.43244054825983,13.498292957291744,NA,ENSRNOT00000000671
11.377072559546562,10.427837569326595,19.502029044436405,11.789154050300501,10.537392606849032,15.63207591739472,15.732194761721622,17.119531197413966,12.871553861820894,7.408430019185049,18.7145783393839,18.579815852342936,15.37431420229556,11.913429047927552,14.59288283611876,11.777129643702494,20.02333483216036,20.748899529354443,14.507562202812636,12.691567605643854,17.252679027210863,16.31239357495325,14.53067772130209,9.350957087253192,Ppm1k,NM_001107863
0.13618092210833518,0.20610536032316443,0.12168282867115177,0.08512991374180333,0.1329550491988137,0.10251031516648668,0.09659418626128653,0.08110624647588133,0.12490761755631216,0.08113112368086951,0.13826808544662908,0.16159613629768188,0.1388460316837469,0.07767260742646889,0.11096057793680315,0.17057630534430387,0.09707944978746129,0.09574299887448746,0.1757067935971178,0.13078120233150703,0.1561345219453902,0.1406272810468405,0.10319223345881265,0.1680756483890227,Nin,NM_001106737
1.8859310116692292,1.977557279049242,1.7114656934401078,1.5777133959228649,2.178784499743844,2.2325699475432965,1.97272165598969,0.9185872282785909,0.9178902828878779,0.9103213622924907,1.3766115002568482,1.201427410850389,2.4450003692042244,2.3601220668965657,1.716630987628626,1.486969342324149,1.7403349723079558,1.575361638917747,1.8445581924059158,0.871000082644769,1.1695698765829412,1.4103570401714645,1.2662542518393187,1.670313914019903,Zfp467,ENSRNOT00000010377
0.09331532381923661,0.08518615790888512,0.17602610745322947,0.10075806210666574,0.025086844751085004,0.25024138709609645,0.03224606158334938,0,0,0.0469456407311009,0.04000366055256047,0.03187699212026741,0.08608043935505828,0,0,0.023879545288468643,0.02633154649839167,0.024441460192993116,0.027233255799774765,0.027026827773565403,0,0,0,0,Gjb1,NM_017251
0,0,0,0,0,0,0,0,0,0,0,0,0.03042294979945896,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000072760
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000075804
0.33207384200500756,0.9094356720203736,0.4593674417951864,0.7171194489246832,0.7439547064114863,0.8245501643779425,0.2677535044576045,0.9742279302106756,0.28935495680803625,0.30627983539049275,0.2847157082085684,0.6050033263101787,1.1232013190328984,0.9451005917078698,0.5411493013280897,0.8497824392310221,0.8121012133848796,0.4348894296408431,0.5814769652145012,0.3847129139630276,0.38580660907738173,0.5011851851844427,0.2812354662784193,0.7986788370485974,Acy3,ENSRNOT00000024112
103.91887002018824,116.20603585139864,118.72426993345032,131.54995986744882,108.85666197343662,107.53091531197369,130.648498800602,138.42197257629476,92.76297151855114,84.76624809605961,132.95892989063557,130.7049208112735,57.488115538685896,66.37018233673854,87.6723392140771,114.31238838561399,106.05414433565865,96.4097476801615,100.63039797373258,107.03282797906058,125.52433607674405,119.11573975506013,99.41272356732384,118.70784420393021,Cops2,NM_153297
7.506143350368185,9.238398516311063,7.822222619785971,7.940815979844891,6.349899839550658,7.750641489921684,8.66066146121882,5.76129157917512,4.610358552085983,4.183789578215557,6.723265057598627,7.835103211491342,7.706507472859792,6.4845229872700845,7.126768434091477,7.2298524877162995,6.086325157823831,6.435197451381024,6.062019649840715,5.664123984658731,5.172866413704129,5.435105639280027,4.577469478083157,5.05748571547877,Tti1,NM_001134619
0.07076823499518825,0.21319075497832093,0.16019307133309768,0.2445204470172347,0.2739642728372457,0.21508107462345266,0.08803686654501734,0.19575378542277996,0.12332883226679968,0.0747652796828644,0.03640544769862646,0.27559261970643883,0.13709107008398172,0.18126929338312314,0.09225943408885715,0.076060773881789015,0.13179705284380167,0.18906568678389382,0.1487022221448019,0.15987298122140806,0.17266036517351957,0.17089206784654717,0.15582858728242804,0.19148219472891304,NA,ENSRNOT00000071628
2.900042586980388,3.5603037212012545,3.0842406191898557,2.267527229465898,2.016325839806832,2.6593669320264293,3.110087434954819,2.168925331944328,1.655603127738608,1.7168064689794187,2.700807886277541,2.4595929621021284,0.8821233808674899,1.1822250392319864,0.8759257252805398,1.0172239946246737,0.7618922239160805,0.6482697572683596,0.9630900929565207,0.7385649010271519,0.43568503361542327,0.7169081958375595,0.3599405110988076,0.9470315649583251,Mfap3l,NM_001012049
0.8094002980200738,0.4244683662326851,1.3059172933203966,0.688008913354958,0.7083534404179752,0.5695766049640766,0.6070009704058814,1.299169680078614,0.2701060219130811,0.623792719757461,0.9302138749947325,0.7059454048951924,0.6195574969889818,0.373250770165249,0.7296612539366588,1.0047856738547065,1.0496455102019822,0.2841713118575895,1.160978239738896,0.8678743579477097,1.0804240876523243,1.0786415779139427,0.9480129719864454,1.1493862555702052,Gpm6a,NM_178105
603.0394556042536,205.71434901100847,654.4081758731783,733.6992505838217,313.6269025087123,1208.950173889887,371.5814283961489,327.6495539800824,443.5637874893111,129.35589629610465,463.4516883506613,404.8311695130351,9313.151883820858,9699.49321865144,8095.561078910142,7861.386632707661,8208.497298793785,8599.83061856912,8135.304665844435,8294.373877316048,6847.967001405164,7346.688191100227,7271.736710281319,10068.732448779849,NA,ENSRNOT00000050368
5.110522808965953,3.0616159439491843,3.7958585081854617,4.1385998047394645,3.9285250019161766,4.068601258855937,2.897332697489004,1.6064028415698417,1.6699092034692642,2.1693090104998265,2.7727910388968784,2.5368376415711316,9.115533092897591,3.697394105906505,5.920783607814381,5.149427915340223,4.055844177065702,5.7725621805063145,5.942540295413538,6.036260459755712,7.375432315322583,7.472064369499403,6.6274560129624165,5.761613501096846,Tceal5,ENSRNOT00000073529
0,0,0,0,0.021940359138237053,0.02431724213589186,0,0,0,0,0,0,0.018820977418309355,0,0,0,0,0,0,0,0,0.041057543419064514,0,0,Kcnj16,NM_053314
0.024993878583299295,0.034224804682832635,0,0.013493682856745268,0.050395063164650374,0.022341821220103083,0.025910668741772558,0,0.021778597839172204,0.01886110870795333,0.032144130046905584,0,0.07781421496850974,0.12311647988368403,0.04073015763953958,0.02878188640530713,0.03173727016312767,0.13747607716131502,0.06564819098580535,0.05429214818774882,0.054446494597930516,0.07544443483181332,0.14817233235016636,0.03381377765210289,Nyap1,NM_001107132
1443.9719651123828,1344.4202523841866,923.0760885190559,1006.5462227104292,937.982054058769,717.9041628894249,640.6951584705812,541.7257643436548,338.09788115449516,427.7415462604563,424.2967722308944,675.8906516477742,477.86819478346354,231.83298164772043,182.04461398194536,149.0334225030847,156.69052301629245,167.02234456172104,142.92799612330458,101.1206192057857,66.3646045424363,72.48763929952177,83.6773534679218,95.93825849880096,Pgam2,NM_017328
12.370945786321654,10.149322242287168,11.426609032392495,10.114190234326257,12.858799852413282,13.012552128997015,10.98208725924356,9.18511525089467,7.108903340848598,7.752737240736091,9.486582359607198,11.40285546702137,6.001036343609778,9.438325676581721,5.0689049543005815,5.853899959287457,6.0938721896277865,5.000024428052306,6.722723717430114,4.416955853279831,4.212683461243613,4.265346786425739,3.2063334721332515,5.739122152712166,Sfxn3,ENSRNOT00000021171
16.57859020046458,15.337995185391156,15.773896504205329,15.149825958598447,15.075450278978273,15.060858123154969,14.630606633477653,12.548186058989003,9.146326030486646,8.505849521784251,12.7445165949395,15.7626712462443,23.48409142109443,23.828277537263578,20.68335704381161,17.234358701712406,17.761600858664938,18.064295240575238,17.814732894894654,15.119048661579185,13.402334563688488,15.266227839619024,12.847269508070971,16.233936109486784,Gtf2i,ENSRNOT00000040356
0.44248770091728234,0.7711589031751706,0.7739854709672825,0.9121256148603424,0.42176078844681253,0.6472408809102044,0.3753150626392845,0.7080854630603908,0.28041081862767087,0.48569324545860776,0.5173405725594288,0.49469256944535284,0.4731188057785534,0.6340755849514914,0.8521858253997068,0.6793999952749273,0.647003713960481,0.5057360785798275,0.5635031576013545,0.8737996949348212,0.3855648756130474,0.5767607289820967,0.5110168246913632,0.6893359010240869,Mpzl3,NM_001108760
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000071041
3.2852459010656454,3.0312303182348175,2.856540331855359,2.8317293612736023,2.604124676281588,2.4325074922524212,3.0841776289447265,1.8791738072375759,1.9903215037835347,1.1810505937838367,2.3754794483550903,2.5142405802571792,5.17011974117599,4.181104155037839,5.36514274369423,4.903481070649167,4.559528954662646,3.9663444145223123,5.592139745258346,4.263385132922629,4.275505452572038,4.277318366676598,3.49876684768335,4.603512315887358,Ints7,NM_001191675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mir9-1,NR_031811
0.07229835899508422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nhp2,NM_001105779[[2]]
8.226878122735654,7.273385601650883,9.618882968920895,9.096452322237289,9.22542007048571,9.25315355835889,9.476272053606563,10.095394974238381,6.544261927192528,6.133668357933257,9.500140735799754,8.937399221224938,10.135806109816153,10.027682522351762,10.185768147368378,9.23664242375043,9.369437056347161,10.05578606269586,7.765208677332185,8.865520594924027,9.235159101202614,9.433544647763611,7.804320263554799,8.355854623752721,Nsrp1,ENSRNOT00000030749
5.745254823325272,5.994007838316097,7.844363443052098,5.809618262832068,9.487958715972853,9.945199368985772,6.523231685304383,10.319540981533535,6.833818771583735,5.918351571259469,9.382676747782366,7.9438913317893665,3.2808385636007444,2.6952715738172417,4.755554466216545,3.43051376746387,5.172353554218163,5.875949225488208,2.315445680612668,5.38816666431172,5.006169565229945,5.230171155996741,6.950990217676838,2.9610110293989185,NA,ENSRNOT00000026074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tas2r118,NM_023994
0.1348759302261235,0.36937863429398926,0.152654573858599,0.1456335015323236,0.10877993186184758,0.12056447781660672,0.1398232586303217,0,0.11752512251306796,0,0,0.27644584763122665,0.18662817944205917,0,0.1098972670764328,0,0,0,0.23617411752409714,0.2343839181707521,0.11752512251306796,0,0.11422729022512827,0.12164751194542713,NA,ENSRNOT00000033332
9.393118794362247,7.753415790857377,10.035124830664547,9.289213645596853,10.336969204199123,9.377322644253722,9.191626684473125,9.216406822523053,6.616653684165533,4.835957324683068,8.298152215768871,8.591619422256358,9.930167292564514,8.432244340328873,9.477512262320806,8.05356711892919,8.91768108940973,7.17389163061139,7.340020306114681,8.504803149266975,6.234188153288913,7.518919950020935,9.070292431112556,7.838446699520931,RGD1304567,ENSRNOT00000032859
0.008674240153256366,0,0.009817633375521499,0,0,0.007753831486313923,0,0,0.022675086689154342,0,0.011155767705884275,0.008889494469856592,0.012002568917459037,0,0,0.013318514179985393,0,0.013631915106738729,0.00759450188759707,0.02261080673400067,0.007558362229718115,0.006545834250742586,0.0073462696109477185,0.03129393749920193,Plppr4,NM_001001508
22.08049502895409,23.270853960521322,24.19821212713405,23.11814390453434,23.850877318225095,27.006443030919904,25.132103131875883,23.626809914962887,18.443861968583082,15.329577857404608,27.378900005198716,24.032953527940506,75.4760479246805,72.64038181639668,93.77781954751215,94.20249523927122,88.07107860468513,87.66034049802246,95.48671941897649,105.40093584707644,104.55944770678754,106.27281561115281,92.5462135901394,96.3330571209126,Pdk1,NM_053826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000073273
0.36826544620058194,0,0.36470724672336413,0,0.18563305771835364,0.32918943465031425,0.33405193433764235,1.099698694781649,0.24066808071031695,0.4863317045527814,0.35521414838640697,0.5189306135983875,0.12739246665547824,0.1814025992320591,0.262555707862338,0.21203940405286498,0.07793734986522047,0.28937193406312306,0.16121254293709877,0.43997401847827117,0.3208907742804226,0.20842787337976343,0.19492897997309172,0.04151831908653678,NA,ENSRNOT00000047544
1.1111701636321405,1.5676635884826717,1.4100799063624017,2.1814472747009592,1.5751029854065846,1.2942554538200906,0.8028592843451547,0.5080389406293433,0.5868037585617518,0.5590142450134169,0.4763512810412586,0.8971924327667992,1.211386546560275,1.592283514378186,0.7407690610837313,0.6721006564827176,0.8836351422131605,0.6349993909720841,0.8549337897646775,0.292570135618736,0.32274206720896353,0.3811460761455115,0.25665194649883716,0.6984949094992322,Clec2l,NM_001044233
47.52310917064422,51.37224965554623,37.76559196539934,38.51336475606187,39.31248448457789,35.71729202989556,40.62751581757561,35.33402861396141,22.4821048989879,20.97011800356268,28.025736122087082,34.44543286408088,51.429104435068005,42.1469432953643,35.05714861934652,23.715760311660265,28.77784440986426,31.15049057975565,29.67174637122802,24.90256999380155,22.664392236006723,24.706324724398186,23.327677525121597,30.000337670781807,Mlf2,ENSRNOT00000022467
9.944024416983696,10.510445954779419,8.881435580984473,7.775177591258171,7.498843371856781,8.205121044110626,8.859532555054532,8.307640332216755,5.435609343379667,5.055779340000829,7.717386544396178,9.569069660898153,12.454785672831092,12.706976320405758,11.336937054322725,9.476784934464613,10.81830614246658,9.264538498659405,9.768526338381658,8.514183604315278,8.779715725881747,8.618710449686452,7.114849039388166,9.361260835024721,NA,ENSRNOT00000055908
0.07399263479174198,0.12665018482803894,0.06280946930563178,0.05992066083024147,0.08951464235423645,0.033070701944317014,0.028765023048996256,0.046516563266740994,0.02417775762802454,0.013959249299220934,0.011895056960308032,0.018957197004292718,0.12158076653433414,0.07289555082471526,0.037680872403271705,0.10650845977684247,0.03131865845525186,0.06540884045500962,0.07288008447991971,0.01607281190683029,0.02417775762802454,0.03489812324805234,0.007833104612057393,0.10844527524754652,Kif21b,ENSRNOT00000011324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olr892,ENSRNOT00000046001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tcp11,ENSRNOT00000045044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tmem151b,NM_001191804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olr544,NM_001001052
0,0,0,0,0.04146209600926686,0,0,0,0,0.009698632303716025,0,0.006585557694137721,0,0.025323250873713305,0,0.009866685201267704,0.01087981689030036,0,0,0,0,0.0048493161518580125,0,0,Tecta,NM_001106814
2680.4475294654912,2783.705373597096,2337.263554593187,2605.9509096836728,2558.810315821613,2461.1213861499405,2614.9841385191553,2354.4189915559396,1729.262523027829,1892.1206801440794,2238.9583016639144,2608.0986868302,3624.637570696537,3551.2993145804185,3316.653006768069,3021.231638186006,3393.3964701290643,3238.367718785982,2994.5931999423183,3059.013290100652,2894.7248151091794,2955.6825440747766,2894.5801815147556,2813.9380280367027,Mybpc1,NM_001100758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06832816285868662,0,0,0,0,0,0,0,0,RGD1564712,NM_001106931
0,0,0,0,0.04402997242027164,0,0.05659512849322544,0,0,0.041197194927292624,0,0.05594737392536729,0,0,0,0,0,0.12869176999575965,0.04779714283225775,0,0,0.08239438985458525,0.04623485556731382,0.09847655728915529,Frrs1l,ENSRNOT00000031432
6.710658890517862,4.641911242603991,5.950896405074006,6.947094661457867,7.030371975588546,6.74069759378968,5.2355372746620885,3.9143086481678933,2.772985002743681,3.132407407402767,3.292025376161572,3.5449413650987034,6.365871112132479,8.928474339932519,4.735056386620785,5.364251647645827,5.622239169587629,4.946867262164591,3.75537206701032,3.065681033142876,2.6524204374069993,3.132407407402767,2.9881268292082046,3.806203832809722,Ecscr,ENSRNOT00000072580
0,0,0,0.060808374324022835,0,0,0,0,0,0.08499631795525636,0,0,0,0,0,0,0.047673957870772284,0,0,0,0.0490718932598424,0.04249815897762818,0,0,Lyzl1,NM_001108882
15.086087262818776,16.231123698808844,16.94627594467048,17.75905349074377,20.812330073002602,17.997336980079684,12.817296732819099,17.827240015213018,10.872112040254837,12.711154299156668,20.35013069890041,16.50664994089211,18.755802302161147,23.96982154411037,24.260889613428052,23.685808765562907,25.781840573612524,22.549708447172193,21.947502179385975,33.06593901416322,25.747138058967135,26.321077084112293,34.29482664759098,39.79636025064146,Snrpf,NM_001126091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000071749
147.3254907730715,157.9795013444071,164.57708931059335,169.7939150903316,172.96422254382603,170.76508456723278,165.9082609808746,194.870753387271,107.50870922344153,118.00962561096975,198.43088806630075,171.68336932257264,104.09600125234043,115.80407340668654,114.43644153808341,130.61601727341346,119.18791201603645,123.70048413162033,116.10349512942528,115.29908642976919,121.7723911811035,120.17795392119359,136.79079483225644,122.66688729869132,Chchd1,ENSRNOT00000012372
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olr1166,NM_001000867
0.12169513165305668,0.166640487501627,0.27547270194197054,0.3285035386291461,0.3925974962899368,0.23569492061789032,0.23129146446557425,0.35702539986659126,0.33579313648110354,0.229586726574592,0.31301937591590706,0.24943007819127522,0.7016244741029393,0.6593992123306883,0.6114713567028646,0.5449847361959693,0.17169854245792038,0.6534332752859676,0.6925552313159233,0.7049288861580327,0.45950639728993115,0.38264454429098665,0.3091931621679335,0.7683162569965181,Dusp5,ENSRNOT00000018889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyp3a2,NM_153312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,ENSRNOT00000044610
0.7893558539463295,0.7629788183777484,1.1561707069290612,0.8523140991317956,1.0485672120453504,0.5395754499005513,0.6257663869848823,0.3502872155737517,0.6473514944982104,0.21023679417090896,0.2388646732318751,0.6661891737998412,1.8953468387599286,1.280838796120672,0.8701701639002793,0.7129322296345123,0.7075238299239975,0.9486209159571717,0.8537113592469412,0.5648268191983697,0.2427568104368289,0.24527625986606044,0.511213938220656,0.5863011231468127,B9d2,NM_001107494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adora3,ENSRNOT00000050538
4.049371391421919,4.940015634330852,4.916457628721209,4.133853704045956,3.265892908421066,4.3436394897781145,5.419113358566917,6.572527222489453,3.9775245591808037,2.6112974289235296,5.113128429525436,5.357089373018884,6.978438553770391,6.963197020063626,7.318754694567207,9.608778498644355,8.787972463472405,7.867907846346261,8.702149536753716,11.06711404445246,9.430582422573842,10.167392116872467,6.609463481191595,8.632509219246593,Thap2,ENSRNOT00000005443
3.5941712815325606,3.3704325225036205,3.1815376870088548,3.125811829723259,3.214584422678966,2.900270784398093,2.7691340506028883,2.408991888340949,1.9497632872339359,1.78355256505152,2.068385608936049,2.6944437277980544,5.398991157992279,5.152877028026318,4.6378051144172545,2.8236816718043882,3.468789298866256,3.2637548569531636,3.1467817468368264,3.2565953753855466,2.595622376130177,2.8494626778929613,3.150523361707415,3.0020047923192448,Pelp1,ENSRNOT00000026102
4.971311941520392,3.6954207616757064,2.8936822761514955,2.9139588226954305,2.7493405787383773,4.189882339697474,2.944950049028014,1.7858792652408084,1.2376539450491226,1.286227466402552,2.009387409702064,2.328995105707325,3.8324839857990995,4.337876609659844,5.5551609693857,4.034586536703038,4.208386989034986,4.3527428754318,5.844786899611837,11.724381393452884,6.0645043307407,6.1095804654121215,8.420471925445295,16.39765399958182,Arpp19,NM_031660
